record_id,event_id,editions,year,area,kind,parent_id,source_id,title,authors,answer,content_status,content_format,solution_status,solution_reference_record_id,has_question,has_solution,has_hints,asset_count,question_chars,solution_chars,source_url,raw_path,markdown_path
ccbc4:act2-lower-room-3,ccbc4,CCBC 4,2011,第二幕（下）,puzzle,,act2-lower-room-3,第二幕（下）・房间 3,,,available,media_or_markup,missing_official,,True,False,False,1,61,0,https://tieba.baidu.com/p/1181018380?see_lz=1,data/raw/ccbc-history/tieba/1181018380/all/page-1.pb,data/processed/markdown/ccbc4/ccbc4_act2-lower-room-3.md
ccbc4:act2-lower-room-4,ccbc4,CCBC 4,2011,第二幕（下）,puzzle,,act2-lower-room-4,第二幕（下）・房间 4,,,available,media_or_markup,missing_official,,True,False,False,1,49,0,https://tieba.baidu.com/p/1181018380?see_lz=1,data/raw/ccbc-history/tieba/1181018380/all/page-1.pb,data/processed/markdown/ccbc4/ccbc4_act2-lower-room-4.md
ccbc4:act2-lower-room-5,ccbc4,CCBC 4,2011,第二幕（下）,puzzle,,act2-lower-room-5,第二幕（下）・房间 5,,,available,media_or_markup,missing_official,,True,False,False,1,61,0,https://tieba.baidu.com/p/1181018380?see_lz=1,data/raw/ccbc-history/tieba/1181018380/all/page-1.pb,data/processed/markdown/ccbc4/ccbc4_act2-lower-room-5.md
ccbc4:act2-lower-room-6,ccbc4,CCBC 4,2011,第二幕（下）,puzzle,,act2-lower-room-6,第二幕（下）・房间 6,,,missing_official,missing,missing_official,,False,False,False,0,0,0,https://tieba.baidu.com/p/1181018380?see_lz=1,data/raw/ccbc-history/tieba/1181018380/all/page-1.pb,data/processed/markdown/ccbc4/ccbc4_act2-lower-room-6.md
ccbc4:act2-lower-room-7,ccbc4,CCBC 4,2011,第二幕（下）,puzzle,,act2-lower-room-7,第二幕（下）・房间 7,,,available,media_or_markup,missing_official,,True,False,False,1,83,0,https://tieba.baidu.com/p/1181018380?see_lz=1,data/raw/ccbc-history/tieba/1181018380/all/page-1.pb,data/processed/markdown/ccbc4/ccbc4_act2-lower-room-7.md
ccbc4:act2-meta,ccbc4,CCBC 4,2011,第二幕（下）,final_meta,,act2-meta,第二幕 Meta / Final Meta,,,missing_official,missing,missing_official,,False,False,False,0,0,0,https://tieba.baidu.com/p/1183192809?see_lz=1,data/raw/ccbc-history/tieba/1183192809/all/page-1.pb,data/processed/markdown/ccbc4/ccbc4_act2-meta.md
ccbc11:problem:1,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/1,#1 - CCBC 11,,CONFLUXES,available,text,available,,True,True,True,2,44,118,https://archive.cipherpuzzles.com/ccbc11/problems/1.yaml,data/raw/ccbc11/problems/1.yaml,data/processed/markdown/ccbc11/ccbc11_problem_1.md
ccbc11:problem:10,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/10,#10 - CCBC 11,,FLAGFALL,available,text,available,,True,True,True,1,293,218,https://archive.cipherpuzzles.com/ccbc11/problems/10.yaml,data/raw/ccbc11/problems/10.yaml,data/processed/markdown/ccbc11/ccbc11_problem_10.md
ccbc11:problem:11,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/11,#11 - CCBC 11,,SPARKLY MIST,available,text,available,,True,True,True,0,1174,206,https://archive.cipherpuzzles.com/ccbc11/problems/11.yaml,data/raw/ccbc11/problems/11.yaml,data/processed/markdown/ccbc11/ccbc11_problem_11.md
ccbc11:problem:12,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/12,#12 - CCBC 11,,THE DECAMERON,available,text,available,,True,True,True,1,626,223,https://archive.cipherpuzzles.com/ccbc11/problems/12.yaml,data/raw/ccbc11/problems/12.yaml,data/processed/markdown/ccbc11/ccbc11_problem_12.md
ccbc11:problem:13,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/13,#13 - CCBC 11,,MAX TAX EXEMPTION,available,text,available,,True,True,True,22,632,1298,https://archive.cipherpuzzles.com/ccbc11/problems/13.yaml,data/raw/ccbc11/problems/13.yaml,data/processed/markdown/ccbc11/ccbc11_problem_13.md
ccbc11:problem:14,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/14,#14 - CCBC 11,,IRISH LEGION,available,text,available,,True,True,True,2,44,190,https://archive.cipherpuzzles.com/ccbc11/problems/14.yaml,data/raw/ccbc11/problems/14.yaml,data/processed/markdown/ccbc11/ccbc11_problem_14.md
ccbc11:problem:15,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/15,#15 - CCBC 11,,XBOX THREE SIXTY,available,text,available,,True,True,True,2,339,688,https://archive.cipherpuzzles.com/ccbc11/problems/15.yaml,data/raw/ccbc11/problems/15.yaml,data/processed/markdown/ccbc11/ccbc11_problem_15.md
ccbc11:problem:16,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/16,#16 - CCBC 11,,PUDDLES,available,text,available,,True,True,True,0,989,2271,https://archive.cipherpuzzles.com/ccbc11/problems/16.yaml,data/raw/ccbc11/problems/16.yaml,data/processed/markdown/ccbc11/ccbc11_problem_16.md
ccbc11:problem:17,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/17,#17 - CCBC 11,,CALLS BARMAN,available,text,available,,True,True,True,1,43,204,https://archive.cipherpuzzles.com/ccbc11/problems/17.yaml,data/raw/ccbc11/problems/17.yaml,data/processed/markdown/ccbc11/ccbc11_problem_17.md
ccbc11:problem:18,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/18,#18 - CCBC 11,,NONMATHEMATICAL,available,text,available,,True,True,True,1,777,283,https://archive.cipherpuzzles.com/ccbc11/problems/18.yaml,data/raw/ccbc11/problems/18.yaml,data/processed/markdown/ccbc11/ccbc11_problem_18.md
ccbc11:problem:19,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/19,#19 - CCBC 11,,WHITE MOUNTAIN PEAK,available,text,available,,True,True,True,1,27,461,https://archive.cipherpuzzles.com/ccbc11/problems/19.yaml,data/raw/ccbc11/problems/19.yaml,data/processed/markdown/ccbc11/ccbc11_problem_19.md
ccbc11:problem:2,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/2,#2 - CCBC 11,,WORLD VOYAGER,available,text,available,,True,True,True,1,22,200,https://archive.cipherpuzzles.com/ccbc11/problems/2.yaml,data/raw/ccbc11/problems/2.yaml,data/processed/markdown/ccbc11/ccbc11_problem_2.md
ccbc11:problem:20,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/20,#20 - CCBC 11,,POWER ECONOMY,available,text,available,,True,True,True,1,45,117,https://archive.cipherpuzzles.com/ccbc11/problems/20.yaml,data/raw/ccbc11/problems/20.yaml,data/processed/markdown/ccbc11/ccbc11_problem_20.md
ccbc11:problem:21,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/21,#21 - CCBC 11,,BURNING CHASM,available,text,available,,True,True,True,15,89,49,https://archive.cipherpuzzles.com/ccbc11/problems/21.yaml,data/raw/ccbc11/problems/21.yaml,data/processed/markdown/ccbc11/ccbc11_problem_21.md
ccbc11:problem:22,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/22,#22 - CCBC 11,,PRIX FIXE LUXURIES,available,text,available,,True,True,True,1,193,252,https://archive.cipherpuzzles.com/ccbc11/problems/22.yaml,data/raw/ccbc11/problems/22.yaml,data/processed/markdown/ccbc11/ccbc11_problem_22.md
ccbc11:problem:23,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/23,#23 - CCBC 11,,COLORADO SPRUCE,available,text,available,,True,True,True,2,72,86,https://archive.cipherpuzzles.com/ccbc11/problems/23.yaml,data/raw/ccbc11/problems/23.yaml,data/processed/markdown/ccbc11/ccbc11_problem_23.md
ccbc11:problem:24,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/24,#24 - CCBC 11,,WHIPS,available,text,available,,True,True,True,0,124,168,https://archive.cipherpuzzles.com/ccbc11/problems/24.yaml,data/raw/ccbc11/problems/24.yaml,data/processed/markdown/ccbc11/ccbc11_problem_24.md
ccbc11:problem:25,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/25,#25 - CCBC 11,,TIME LORDS,available,text,available,,True,True,False,1,22,453,https://archive.cipherpuzzles.com/ccbc11/problems/25.yaml,data/raw/ccbc11/problems/25.yaml,data/processed/markdown/ccbc11/ccbc11_problem_25.md
ccbc11:problem:26,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/26,#26 - CCBC 11,,ICY BETRAYALS,available,text,available,,True,True,False,3,937,1433,https://archive.cipherpuzzles.com/ccbc11/problems/26.yaml,data/raw/ccbc11/problems/26.yaml,data/processed/markdown/ccbc11/ccbc11_problem_26.md
ccbc11:problem:27,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/27,#27 - CCBC 11,,ADAMANT WRATH,available,text,available,,True,True,True,26,32,1351,https://archive.cipherpuzzles.com/ccbc11/problems/27.yaml,data/raw/ccbc11/problems/27.yaml,data/processed/markdown/ccbc11/ccbc11_problem_27.md
ccbc11:problem:28,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/28,#28 - CCBC 11,,BATH,available,text,available,,True,True,True,2,27,51,https://archive.cipherpuzzles.com/ccbc11/problems/28.yaml,data/raw/ccbc11/problems/28.yaml,data/processed/markdown/ccbc11/ccbc11_problem_28.md
ccbc11:problem:29,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/29,#29 - CCBC 11,,PARSONS CHAMELEON,available,text,available,,True,True,True,0,20,498,https://archive.cipherpuzzles.com/ccbc11/problems/29.yaml,data/raw/ccbc11/problems/29.yaml,data/processed/markdown/ccbc11/ccbc11_problem_29.md
ccbc11:problem:3,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/3,#3 - CCBC 11,,OBNOXIOUS GUY,available,text,available,,True,True,True,1,999,192,https://archive.cipherpuzzles.com/ccbc11/problems/3.yaml,data/raw/ccbc11/problems/3.yaml,data/processed/markdown/ccbc11/ccbc11_problem_3.md
ccbc11:problem:30,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/30,#30 - CCBC 11,,SANCTIFIABLE,available,text,available,,True,True,True,3,621,393,https://archive.cipherpuzzles.com/ccbc11/problems/30.yaml,data/raw/ccbc11/problems/30.yaml,data/processed/markdown/ccbc11/ccbc11_problem_30.md
ccbc11:problem:4,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/4,#4 - CCBC 11,,TOXIC XRAY EXPOSURE,available,text,available,,True,True,True,2,564,278,https://archive.cipherpuzzles.com/ccbc11/problems/4.yaml,data/raw/ccbc11/problems/4.yaml,data/processed/markdown/ccbc11/ccbc11_problem_4.md
ccbc11:problem:5,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/5,#5 - CCBC 11,,NEW JOCKEYCAP,available,text,available,,True,True,True,1,288,281,https://archive.cipherpuzzles.com/ccbc11/problems/5.yaml,data/raw/ccbc11/problems/5.yaml,data/processed/markdown/ccbc11/ccbc11_problem_5.md
ccbc11:problem:6,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/6,#6 - CCBC 11,,BUDGED,available,text,available,,True,True,True,2,75,67,https://archive.cipherpuzzles.com/ccbc11/problems/6.yaml,data/raw/ccbc11/problems/6.yaml,data/processed/markdown/ccbc11/ccbc11_problem_6.md
ccbc11:problem:7,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/7,#7 - CCBC 11,,CUTTERHEAD,available,text,available,,True,True,True,1,21,88,https://archive.cipherpuzzles.com/ccbc11/problems/7.yaml,data/raw/ccbc11/problems/7.yaml,data/processed/markdown/ccbc11/ccbc11_problem_7.md
ccbc11:problem:8,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/8,#8 - CCBC 11,,MIX,available,text,available,,True,True,True,1,30,99,https://archive.cipherpuzzles.com/ccbc11/problems/8.yaml,data/raw/ccbc11/problems/8.yaml,data/processed/markdown/ccbc11/ccbc11_problem_8.md
ccbc11:problem:9,ccbc11,CCBC 11,2021,案情分析板,puzzle,,ccbc11/problems/9,#9 - CCBC 11,,LUNAR CATACLYSM,available,text,available,,True,True,True,1,27,71,https://archive.cipherpuzzles.com/ccbc11/problems/9.yaml,data/raw/ccbc11/problems/9.yaml,data/processed/markdown/ccbc11/ccbc11_problem_9.md
ccbc11:problem:fm,ccbc11,CCBC 11,2021,案情分析板,final_meta,,ccbc11/problems/fm,#结案 - CCBC 11,,FOUND BOMB PROTOTYPES IN HIS GARAGE,available,text,available,,True,True,True,1,203,201,https://archive.cipherpuzzles.com/ccbc11/problems/fm.yaml,data/raw/ccbc11/problems/fm.yaml,data/processed/markdown/ccbc11/ccbc11_problem_fm.md
ccbc11:problem:m1,ccbc11,CCBC 11,2021,案情总结,meta,,ccbc11/problems/m1,#1-11小结 - CCBC 11,,OLD STRANGER IN A PARK,available,text,available,,True,True,True,2,42,61,https://archive.cipherpuzzles.com/ccbc11/problems/m1.yaml,data/raw/ccbc11/problems/m1.yaml,data/processed/markdown/ccbc11/ccbc11_problem_m1.md
ccbc11:problem:m2,ccbc11,CCBC 11,2021,案情总结,meta,,ccbc11/problems/m2,#12-21小结 - CCBC 11,,MINI NOTEBOOK PC,available,text,available,,True,True,True,2,45,169,https://archive.cipherpuzzles.com/ccbc11/problems/m2.yaml,data/raw/ccbc11/problems/m2.yaml,data/processed/markdown/ccbc11/ccbc11_problem_m2.md
ccbc11:problem:m3,ccbc11,CCBC 11,2021,案情总结,meta,,ccbc11/problems/m3,#22-30小结 - CCBC 11,,LEFT A MUDDY FOOTMARK,available,text,available,,True,True,True,1,60,442,https://archive.cipherpuzzles.com/ccbc11/problems/m3.yaml,data/raw/ccbc11/problems/m3.yaml,data/processed/markdown/ccbc11/ccbc11_problem_m3.md
ccbc11:problem:m4,ccbc11,CCBC 11,2021,案情总结,meta,,ccbc11/problems/m4,#作案工具 - CCBC 11,,DYNAMITE,available,text,available,,True,True,True,0,42,293,https://archive.cipherpuzzles.com/ccbc11/problems/m4.yaml,data/raw/ccbc11/problems/m4.yaml,data/processed/markdown/ccbc11/ccbc11_problem_m4.md
ccbc11:problem:m5,ccbc11,CCBC 11,2021,案情总结,meta,,ccbc11/problems/m5,#作案动机 - CCBC 11,,CURSED IN PROPHECY,available,text,available,,True,True,True,0,171,469,https://archive.cipherpuzzles.com/ccbc11/problems/m5.yaml,data/raw/ccbc11/problems/m5.yaml,data/processed/markdown/ccbc11/ccbc11_problem_m5.md
ccbc11:problem:m6,ccbc11,CCBC 11,2021,案情总结,meta,,ccbc11/problems/m6,#作案地点 - CCBC 11,,FARM BASEMENT,available,text,available,,True,True,True,3,78,252,https://archive.cipherpuzzles.com/ccbc11/problems/m6.yaml,data/raw/ccbc11/problems/m6.yaml,data/processed/markdown/ccbc11/ccbc11_problem_m6.md
ccbc11:problem:m7,ccbc11,CCBC 11,2021,案情总结,meta,,ccbc11/problems/m7,#作案时间 - CCBC 11,,STRIKE MIDNIGHT,available,text,available,,True,True,True,3,35,673,https://archive.cipherpuzzles.com/ccbc11/problems/m7.yaml,data/raw/ccbc11/problems/m7.yaml,data/processed/markdown/ccbc11/ccbc11_problem_m7.md
ccbc11:problem:m8,ccbc11,CCBC 11,2021,案情总结,meta,,ccbc11/problems/m8,#作案目标 - CCBC 11,,COUNTESS MIMA,available,text,available,,True,True,True,1,43,236,https://archive.cipherpuzzles.com/ccbc11/problems/m8.yaml,data/raw/ccbc11/problems/m8.yaml,data/processed/markdown/ccbc11/ccbc11_problem_m8.md
ccbc11:problem:mm,ccbc11,CCBC 11,2021,案情总结,meta,,ccbc11/problems/mm,#案情总结 - CCBC 11,,SHIKAKU,available,text,available,,True,True,True,2,259,316,https://archive.cipherpuzzles.com/ccbc11/problems/mm.yaml,data/raw/ccbc11/problems/mm.yaml,data/processed/markdown/ccbc11/ccbc11_problem_mm.md
ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12,CCBC 12,2022,序章,puzzle,,ccbc12/pages/loopstage_main,序章 - CCBC12,,infinite loop,available,text,available,,True,True,True,2,93,244,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_problem_ccbc12-pages-loopstage_main.md
ccbc12:loopstage:1,ccbc12,CCBC 12,2022,序章,subpuzzle,ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12/pages/loopstage_main:problemList:1,序章循环题 1,,INSTALLMENT,available,text,available_via_parent,ccbc12:problem:ccbc12-pages-loopstage_main,True,False,False,0,21,0,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml#problemList-1,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_loopstage_1.md
ccbc12:loopstage:10,ccbc12,CCBC 12,2022,序章,subpuzzle,ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12/pages/loopstage_main:problemList:10,序章循环题 10,,OPPORTUNISTIC,available,text,available_via_parent,ccbc12:problem:ccbc12-pages-loopstage_main,True,False,False,0,47,0,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml#problemList-10,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_loopstage_10.md
ccbc12:loopstage:11,ccbc12,CCBC 12,2022,序章,subpuzzle,ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12/pages/loopstage_main:problemList:11,序章循环题 11,,OUTLAWRY,available,text,available_via_parent,ccbc12:problem:ccbc12-pages-loopstage_main,True,False,False,0,23,0,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml#problemList-11,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_loopstage_11.md
ccbc12:loopstage:12,ccbc12,CCBC 12,2022,序章,subpuzzle,ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12/pages/loopstage_main:problemList:12,序章循环题 12,,PLACEBO,available,text,available_via_parent,ccbc12:problem:ccbc12-pages-loopstage_main,True,False,False,0,13,0,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml#problemList-12,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_loopstage_12.md
ccbc12:loopstage:13,ccbc12,CCBC 12,2022,序章,subpuzzle,ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12/pages/loopstage_main:problemList:13,序章循环题 13,,IMMACULATE,available,text,available_via_parent,ccbc12:problem:ccbc12-pages-loopstage_main,True,False,False,0,19,0,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml#problemList-13,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_loopstage_13.md
ccbc12:loopstage:14,ccbc12,CCBC 12,2022,序章,subpuzzle,ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12/pages/loopstage_main:problemList:14,序章循环题 14,,NECROMANCER,available,text,available_via_parent,ccbc12:problem:ccbc12-pages-loopstage_main,True,False,False,0,11,0,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml#problemList-14,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_loopstage_14.md
ccbc12:loopstage:15,ccbc12,CCBC 12,2022,序章,subpuzzle,ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12/pages/loopstage_main:problemList:15,序章循环题 15,,FLANNEL,available,text,available_via_parent,ccbc12:problem:ccbc12-pages-loopstage_main,True,False,False,0,41,0,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml#problemList-15,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_loopstage_15.md
ccbc12:loopstage:16,ccbc12,CCBC 12,2022,序章,subpuzzle,ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12/pages/loopstage_main:problemList:16,序章循环题 16,,INFLUENZA,available,text,available_via_parent,ccbc12:problem:ccbc12-pages-loopstage_main,True,False,False,0,22,0,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml#problemList-16,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_loopstage_16.md
ccbc12:loopstage:17,ccbc12,CCBC 12,2022,序章,subpuzzle,ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12/pages/loopstage_main:problemList:17,序章循环题 17,,NEREID,available,text,available_via_parent,ccbc12:problem:ccbc12-pages-loopstage_main,True,False,False,0,6,0,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml#problemList-17,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_loopstage_17.md
ccbc12:loopstage:18,ccbc12,CCBC 12,2022,序章,subpuzzle,ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12/pages/loopstage_main:problemList:18,序章循环题 18,,INTERCALATE,available,text,available_via_parent,ccbc12:problem:ccbc12-pages-loopstage_main,True,False,False,0,11,0,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml#problemList-18,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_loopstage_18.md
ccbc12:loopstage:19,ccbc12,CCBC 12,2022,序章,subpuzzle,ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12/pages/loopstage_main:problemList:19,序章循环题 19,,TRIPTYCH,available,text,available_via_parent,ccbc12:problem:ccbc12-pages-loopstage_main,True,False,False,0,8,0,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml#problemList-19,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_loopstage_19.md
ccbc12:loopstage:2,ccbc12,CCBC 12,2022,序章,subpuzzle,ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12/pages/loopstage_main:problemList:2,序章循环题 2,,NEWSPEAK,available,text,available_via_parent,ccbc12:problem:ccbc12-pages-loopstage_main,True,False,False,0,15,0,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml#problemList-2,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_loopstage_2.md
ccbc12:loopstage:20,ccbc12,CCBC 12,2022,序章,subpuzzle,ccbc12:problem:ccbc12-pages-loopstage_main,ccbc12/pages/loopstage_main:problemList:20,序章循环题 20,,EVOLUTION,available,text,available_via_parent,ccbc12:problem:ccbc12-pages-loopstage_main,True,False,False,0,9,0,https://archive.cipherpuzzles.com/ccbc12/pages/loopstage_main.yaml#problemList-20,data/raw/ccbc12/pages/loopstage_main.yaml,data/processed/markdown/ccbc12/ccbc12_loopstage_20.md
